batch,t_ms,raw_m,die_c,amb_c,rssi_dbm,gain_step,snr_db,kept
14,4927953,-2.3437,39.6,29.38,-68.0,10,0.0,1
14,4928679,-1.9832,39.6,29.37,-68.5,10,0.0,1
14,4929405,-2.6367,40.6,29.37,-68.0,10,0.0,1
14,4930131,-2.2085,40.6,29.38,-68.5,10,0.0,1
14,4930857,-1.6001,39.6,29.38,-62.5,10,0.0,1
14,4931583,-1.3522,39.6,29.38,-62.0,10,0.0,1
14,4932309,-3.3353,40.6,29.38,-62.5,10,0.0,1
14,4933035,-2.5466,40.6,29.38,-62.5,10,0.0,1
14,4933761,-2.1409,39.6,29.38,-68.5,10,0.0,1
14,4934487,-2.6593,39.6,29.38,-62.5,10,0.0,1
14,4935213,-2.6818,39.6,29.38,-62.0,10,0.0,1
14,4935939,-2.6818,40.6,29.38,-62.0,10,0.0,1
14,4936665,-2.7719,40.6,29.38,-62.0,10,0.0,1
14,4937391,-2.0282,40.6,29.38,-62.5,10,0.0,1
14,4938117,-1.6226,40.6,29.38,-68.5,10,0.0,1
14,4938843,-2.0282,40.6,29.38,-62.5,10,0.0,1
14,4939569,-1.7353,40.6,29.38,-62.5,10,0.0,1
14,4940295,-2.2085,40.6,29.38,-62.5,10,0.0,1
14,4941021,-3.2677,40.6,29.38,-68.0,10,0.0,1
14,4941747,-1.4423,40.6,29.38,-62.5,10,0.0,1
14,4942473,-2.3437,40.6,29.38,-62.5,10,0.0,1
14,4943199,-2.8395,40.6,29.38,-62.5,10,0.0,1
14,4943925,-2.8395,40.6,29.38,-62.5,10,0.0,1
14,4944651,-3.0874,40.6,29.37,-68.5,10,0.0,1
14,4945377,-1.3071,40.6,29.37,-62.5,10,0.0,1
14,4946103,-2.4114,40.6,29.37,-62.5,10,0.0,1
14,4946829,-2.8846,40.6,29.38,-62.5,10,0.0,1
14,4947555,-2.2085,40.6,29.38,-68.5,10,0.0,1
14,4948281,-1.8480,40.6,29.38,-62.5,10,0.0,1
14,4949007,-2.4790,39.6,29.38,-62.5,10,0.0,1
14,4949733,-2.4114,39.6,29.38,-68.5,10,0.0,1
14,4950459,-2.7269,39.6,29.38,-62.5,10,0.0,1
14,4951185,-1.6677,39.6,29.38,-62.5,10,0.0,1
14,4951911,-1.6677,39.6,29.38,-62.5,10,0.0,1
14,4952637,-2.4339,39.6,29.38,-68.5,10,0.0,1
14,4953363,-2.9973,39.6,29.38,-62.5,10,0.0,1
14,4954089,-2.6818,39.6,29.37,-62.5,10,0.0,1
14,4954815,-3.2452,39.6,29.38,-68.5,10,0.0,1
14,4955541,-2.2311,39.6,29.38,-62.5,10,0.0,1
14,4956267,-2.9522,39.6,29.37,-62.5,10,0.0,1
14,4956993,-1.4874,39.6,29.37,-68.0,10,0.0,1
14,4957719,-2.6818,39.6,29.37,-68.0,10,0.0,1
14,4958445,-2.0282,39.6,29.37,-62.5,10,0.0,1
14,4959171,-2.6142,39.6,29.37,-68.0,10,0.0,1
14,4959897,-2.6142,40.6,29.38,-68.0,10,0.0,1
14,4960623,-2.4339,40.6,29.38,-62.5,10,0.0,1
14,4961349,-3.1325,40.6,29.38,-62.0,10,0.0,1
14,4962075,-2.5240,40.6,29.38,-68.5,10,0.0,1
14,4962801,-2.3437,39.6,29.38,-62.5,10,0.0,1
14,4963527,-2.0733,40.6,29.38,-68.0,10,0.0,1
14,4964253,-2.7494,39.6,29.38,-62.5,10,0.0,1
14,4964979,-2.5015,40.6,29.38,-62.5,10,0.0,1
14,4965705,-2.1409,40.6,29.38,-68.0,10,0.0,1
14,4966431,-2.6367,40.6,29.38,-62.5,10,0.0,1
14,4967157,-2.6367,40.6,29.38,-62.5,10,0.0,1
14,4967883,-2.2987,40.6,29.38,-62.5,10,0.0,1
14,4968609,-2.3888,39.6,29.38,-68.5,10,0.0,1
14,4969335,-3.2903,39.6,29.38,-62.0,10,0.0,1
14,4970061,-1.8029,39.6,29.38,-62.5,10,0.0,1
14,4970787,-3.1100,39.6,29.38,-62.5,10,0.0,1
14,4971513,-2.9522,39.6,29.38,-68.5,10,0.0,1
14,4972239,-2.2987,39.6,29.38,-68.5,10,0.0,1
14,4972965,-2.0733,39.6,29.38,-62.5,10,0.0,1
14,4973691,-42.6833,39.6,29.38,-62.5,10,0.0,0
14,4974417,-2.6818,39.6,29.38,-62.5,10,0.0,1
14,4975143,-3.2677,39.6,29.38,-62.5,10,0.0,1
14,4975869,-2.2311,39.6,29.38,-62.0,10,0.0,1
14,4976595,-2.9297,40.6,29.38,-62.5,10,0.0,1
14,4977321,-2.1409,39.6,29.38,-68.0,10,0.0,1
14,4978047,-2.3212,40.6,29.38,-62.5,10,0.0,1
14,4978773,-2.4339,40.6,29.38,-62.0,10,0.0,1
14,4979499,-2.6367,40.6,29.38,-62.5,10,0.0,1
14,4980225,-2.4790,40.6,29.38,-68.0,10,0.0,1
14,4980951,-2.9072,40.6,29.38,-62.0,10,0.0,1
14,4981677,-2.9072,40.6,29.38,-62.0,10,0.0,1
14,4982403,-3.2227,40.6,29.38,-62.5,10,0.0,1
14,4983129,-2.9973,40.6,29.38,-62.0,10,0.0,1
14,4983855,-1.8930,40.6,29.38,-68.0,10,0.0,1
14,4984581,-3.2001,40.6,29.38,-62.5,10,0.0,1
14,4985307,-2.3663,40.6,29.38,-68.0,10,0.0,1
14,4986033,-1.3747,39.6,29.38,-68.0,10,0.0,1
14,4986759,-2.5916,40.6,29.38,-62.5,10,0.0,1
14,4987485,-2.5240,40.6,29.38,-68.5,10,0.0,1
14,4988211,-2.1409,40.6,29.38,-62.5,10,0.0,1
14,4988937,-2.5691,40.6,29.38,-62.0,10,0.0,1
14,4989663,-2.5691,39.6,29.38,-62.0,10,0.0,1
14,4990389,-1.8705,40.6,29.38,-68.5,10,0.0,1
14,4991115,-2.2761,40.6,29.38,-68.0,10,0.0,1
14,4991841,-2.6593,39.6,29.38,-68.5,10,0.0,1
14,4992567,-1.8930,39.6,29.38,-63.0,10,0.0,1
14,4993293,-2.7043,39.6,29.38,-62.5,10,0.0,1
14,4994019,-2.8395,40.6,29.38,-62.5,10,0.0,1
14,4994745,-2.9748,39.6,29.38,-62.5,10,0.0,1
14,4995471,-2.2987,40.6,29.38,-68.5,10,0.0,1
14,4996197,-3.2452,40.6,29.38,-62.5,10,0.0,1
14,4996923,-2.3888,40.6,29.38,-62.5,10,0.0,1
14,4997649,-2.3888,39.6,29.38,-62.5,10,0.0,1
14,4998375,-2.4564,39.6,29.38,-62.0,10,0.0,1
14,4999101,-2.4339,40.6,29.38,-62.5,10,0.0,1
14,4999827,-1.9156,39.6,29.38,-62.5,10,0.0,1
14,5000553,-2.3888,39.6,29.38,-62.5,10,0.0,1
14,5001279,-2.5466,40.6,29.38,-62.5,10,0.0,1
14,5002005,-2.6142,40.6,29.39,-62.5,10,0.0,1
14,5002731,-2.3212,40.6,29.38,-62.5,10,0.0,1
14,5003457,-2.4339,39.6,29.38,-68.5,10,0.0,1
14,5004183,-1.6001,40.6,29.38,-62.5,10,0.0,1
14,5004909,-1.3296,40.6,29.38,-62.0,10,0.0,1
14,5005635,-1.3296,40.6,29.38,-62.0,10,0.0,1
14,5006361,-2.7269,40.6,29.38,-62.5,10,0.0,1
14,5007087,-2.6142,40.6,29.38,-62.5,10,0.0,1
14,5007813,-1.9381,40.6,29.38,-62.5,10,0.0,1
14,5008539,-1.9381,39.6,29.39,-68.5,10,0.0,1
14,5009265,-3.3128,39.6,29.38,-68.5,10,0.0,1
14,5009991,-3.0424,39.6,29.38,-62.0,10,0.0,1
14,5010717,-2.4564,40.6,29.38,-68.5,10,0.0,1
14,5011443,-2.7494,40.6,29.38,-62.0,10,0.0,1
14,5012169,-2.2311,40.6,29.38,-62.5,10,0.0,1
14,5012895,-2.5466,39.6,29.38,-62.5,10,0.0,1
14,5013621,-2.5466,40.6,29.38,-62.5,10,0.0,1
14,5014347,-3.2227,40.6,29.39,-62.0,10,0.0,1
14,5015073,-3.5156,39.6,29.39,-62.0,10,0.0,1
14,5015799,-2.2987,39.6,29.38,-62.0,10,0.0,1
14,5016525,-3.0198,38.6,29.38,-62.0,10,0.0,1
14,5017251,-2.5015,39.6,29.38,-68.0,10,0.0,1
14,5017977,-3.4029,38.6,29.39,-62.5,10,0.0,1
14,5018703,-2.8170,38.6,29.38,-62.5,10,0.0,1
14,5019429,-1.2846,39.6,29.39,-68.5,10,0.0,1
14,5020155,-3.2227,39.6,29.39,-62.5,10,0.0,1
14,5020881,-2.9522,39.6,29.38,-62.5,10,0.0,1
14,5021607,-2.6142,40.6,29.38,-62.5,10,0.0,1
14,5022333,-2.8395,40.6,29.38,-62.0,10,0.0,1
14,5023059,-2.8170,40.6,29.38,-62.5,10,0.0,1
14,5023785,-1.6226,40.6,29.39,-68.5,10,0.0,1
14,5024511,-2.3888,40.6,29.39,-62.5,10,0.0,1
14,5025237,-2.9072,40.6,29.38,-68.0,10,0.0,1
14,5025963,-2.5691,39.6,29.38,-62.5,10,0.0,1
14,5026689,-1.8029,39.6,29.38,-62.5,10,0.0,1
14,5027415,-5.4988,39.6,29.38,-62.0,10,0.0,0
14,5028141,-3.0198,39.6,29.39,-62.5,10,0.0,1
14,5028867,-1.6001,40.6,29.39,-62.5,10,0.0,1
14,5029593,-2.5691,39.6,29.38,-62.5,10,0.0,1
14,5030319,-2.7945,40.6,29.38,-68.5,10,0.0,1
14,5031045,-2.2085,39.6,29.39,-62.5,10,0.0,1
14,5031771,-1.9381,40.6,29.39,-62.5,10,0.0,1
14,5032497,-3.7184,40.6,29.39,-62.5,10,0.0,1
14,5033223,-2.1184,40.6,29.39,-68.5,10,0.0,1
14,5033949,-1.4874,40.6,29.38,-62.5,10,0.0,1
14,5034675,-2.8170,39.6,29.38,-62.5,10,0.0,1
14,5035401,-2.8170,40.6,29.39,-62.5,10,0.0,1
14,5036127,-2.1860,40.6,29.39,-62.0,10,0.0,1
14,5036853,-1.6451,39.6,29.39,-62.5,10,0.0,1
14,5037579,-3.2001,40.6,29.39,-62.5,10,0.0,1
14,5038305,-3.2452,40.6,29.39,-62.5,10,0.0,1
14,5039031,-2.4339,40.6,29.38,-62.5,10,0.0,1
14,5039757,-1.8705,40.6,29.39,-62.5,10,0.0,1
14,5040483,-2.3888,40.6,29.39,-62.5,10,0.0,1
14,5041209,-3.3353,40.6,29.38,-62.5,10,0.0,1
14,5041935,-2.0959,39.6,29.38,-62.5,10,0.0,1
14,5042661,-2.8621,39.6,29.39,-62.5,10,0.0,1
14,5043387,-2.8621,39.6,29.39,-62.5,10,0.0,1
14,5044113,-2.5240,39.6,29.39,-62.5,10,0.0,1
14,5044839,-2.2085,39.6,29.38,-62.5,10,0.0,1
14,5045565,-3.3128,39.6,29.38,-62.0,10,0.0,1
14,5046291,-1.8930,40.6,29.39,-68.0,10,0.0,1
14,5047017,-3.3804,40.6,29.39,-68.5,10,0.0,1
14,5047743,-2.9748,39.6,29.38,-62.5,10,0.0,1
14,5048469,-2.2085,39.6,29.39,-68.5,10,0.0,1
14,5049195,-3.5832,39.6,29.39,-62.0,10,0.0,1
14,5049921,-1.7127,39.6,29.38,-62.5,10,0.0,1
14,5050647,-2.2536,39.6,29.38,-62.5,10,0.0,1
14,5051373,-2.2536,40.6,29.39,-62.5,10,0.0,1
14,5052099,-2.9297,39.6,29.39,-62.5,10,0.0,1
14,5052825,-3.1100,39.6,29.38,-62.5,10,0.0,1
14,5053551,-3.3579,39.6,29.38,-62.5,10,0.0,1
14,5054277,-2.6818,40.6,29.39,-62.5,10,0.0,1
14,5055003,-2.9748,40.6,29.38,-62.5,10,0.0,1
14,5055729,-2.4114,40.6,29.39,-62.5,10,0.0,1
14,5056455,-2.0057,40.6,29.39,-68.5,10,0.0,1
14,5057181,-1.8480,40.6,29.39,-62.5,10,0.0,1
14,5057907,-1.6677,40.6,29.38,-68.0,10,0.0,1
14,5058633,-2.2761,40.6,29.39,-62.0,10,0.0,1
14,5059359,-2.2761,40.6,29.39,-62.0,10,0.0,1
14,5060085,-2.3212,40.6,29.38,-62.5,10,0.0,1
14,5060811,-2.4114,40.6,29.39,-68.5,10,0.0,1
14,5061537,-2.7494,40.6,29.39,-62.5,10,0.0,1
14,5062263,-2.5466,40.6,29.39,-62.5,10,0.0,1
14,5062989,-2.2761,39.6,29.39,-62.5,10,0.0,1
14,5063715,-2.7494,40.6,29.39,-62.5,10,0.0,1
14,5064441,-2.2536,40.6,29.39,-68.0,10,0.0,1
14,5065167,-2.0282,40.6,29.39,-62.5,10,0.0,1
14,5065893,-2.4339,40.6,29.38,-62.0,10,0.0,1
14,5066619,-2.7719,40.6,29.39,-68.0,10,0.0,1
14,5067345,-2.7719,40.6,29.39,-68.0,10,0.0,1
14,5068071,-1.4648,39.6,29.39,-68.5,10,0.0,1
14,5068797,-2.7494,39.6,29.39,-62.5,10,0.0,1
14,5069523,-1.8254,39.6,29.39,-62.5,10,0.0,1
14,5070249,-3.3579,39.6,29.39,-62.0,10,0.0,1
14,5070975,-1.6902,39.6,29.39,-62.5,10,0.0,1
14,5071701,-2.4114,40.6,29.39,-68.0,10,0.0,1
14,5072427,-1.9381,40.6,29.39,-62.5,10,0.0,1
14,5073153,-2.2085,40.6,29.39,-62.0,10,0.0,1
14,5073879,-2.0057,40.6,29.39,-62.5,10,0.0,1
14,5074605,-2.5916,40.6,29.39,-62.5,10,0.0,1
14,5075331,-0.9691,39.6,29.39,-62.5,10,0.0,1
14,5076057,-1.9832,39.6,29.39,-62.5,10,0.0,1
14,5076783,-1.7127,39.6,29.39,-62.5,10,0.0,1
14,5077509,-2.0057,39.6,29.39,-62.5,10,0.0,1
14,5078235,-2.9522,40.6,29.39,-68.0,10,0.0,1
14,5078961,-2.0959,40.6,29.39,-62.5,10,0.0,1
14,5079687,-2.3888,40.6,29.39,-62.5,10,0.0,1
14,5080413,-2.4564,40.6,29.39,-62.5,10,0.0,1
